timestamp,name,ship_type,callsign,imo,mmsi,destination,eta,draught,pos_type,reference_point_a,reference_point_b,reference_point_c,reference_point_d
2018-03-21 10:26:40.653,AURA,70,OJMS,9395276,230601000,VAASA,236928,43,1,10,92,10,9
2018-03-21 10:26:42.820,AURA,70,OJMS,9395276,230601000,VAASA,236928,43,1,10,92,10,9
2018-03-21 10:28:17.738,KIISLA,80,OJKY,9267558,230956000,FI KOK>FI SKV,239680,64,1,111,29,8,14
2018-03-21 10:28:19.170,KIISLA,80,OJKY,9267558,230956000,FI KOK>FI SKV,239680,64,1,111,29,8,14
2018-03-21 10:29:00.908,YMER,90,SDIA,7505346,265066000,ICEBREAKER CH69,704960,80,1,44,65,13,11
2018-03-21 10:29:02.990,YMER,90,SDIA,7505346,265066000,ICEBREAKER CH69,704960,80,1,44,65,13,11
2018-03-21 10:31:03.084,SISU,90,OHMW,7359656,230289000,VHF 13  ICEBREAKING,76352,80,1,35,70,12,12
2018-03-21 10:31:05.274,SISU,90,OHMW,7359656,230289000,VHF 13  ICEBREAKING,76352,80,1,35,70,12,12
2018-03-21 10:32:41.517,AURA,70,OJMS,9395276,230601000,VAASA,236928,43,1,10,92,10,9
2018-03-21 10:32:42.447,AURA,70,OJMS,9395276,230601000,VAASA,236928,43,1,10,92,10,9
2018-03-21 10:34:17.973,KIISLA,80,OJKY,9267558,230956000,FI KOK>FI SKV,239680,64,1,111,29,8,14
2018-03-21 10:34:20.579,KIISLA,80,OJKY,9267558,230956000,FI KOK>FI SKV,239680,64,1,111,29,8,14
2018-03-21 10:35:02.658,YMER,90,SDIA,7505346,265066000,ICEBREAKER CH69,704960,80,1,44,65,13,11
2018-03-21 10:35:03.533,YMER,90,SDIA,7505346,265066000,ICEBREAKER CH69,704960,80,1,44,65,13,11
2018-03-21 10:37:03.068,SISU,90,OHMW,7359656,230289000,VHF 13  ICEBREAKING,76352,80,1,35,70,12,12
2018-03-21 10:37:04.216,SISU,90,OHMW,7359656,230289000,VHF 13  ICEBREAKING,76352,80,1,35,70,12,12
2018-03-21 10:38:41.114,AURA,70,OJMS,9395276,230601000,VAASA,236928,43,1,10,92,10,9
2018-03-21 10:38:43.168,AURA,70,OJMS,9395276,230601000,VAASA,236928,43,1,10,92,10,9
2018-03-21 10:40:17.729,KIISLA,80,OJKY,9267558,230956000,FI KOK>FI SKV,239680,64,1,111,29,8,14
2018-03-21 10:40:18.881,KIISLA,80,OJKY,9267558,230956000,FI KOK>FI SKV,239680,64,1,111,29,8,14
2018-03-21 10:41:03.002,YMER,90,SDIA,7505346,265066000,ICEBREAKER CH69,704960,80,1,44,65,13,11
2018-03-21 10:41:04.128,YMER,90,SDIA,7505346,265066000,ICEBREAKER CH69,704960,80,1,44,65,13,11
2018-03-21 10:43:03.108,SISU,90,OHMW,7359656,230289000,VHF 13  ICEBREAKING,76352,80,1,35,70,12,12
2018-03-21 10:43:04.005,SISU,90,OHMW,7359656,230289000,VHF 13  ICEBREAKING,76352,80,1,35,70,12,12
2018-03-21 10:44:40.981,AURA,70,OJMS,9395276,230601000,VAASA,236928,43,1,10,92,10,9
2018-03-21 10:44:42.989,AURA,70,OJMS,9395276,230601000,VAASA,236928,43,1,10,92,10,9
2018-03-21 10:46:20.278,KIISLA,80,OJKY,9267558,230956000,FI KOK>FI SKV,239680,64,1,111,29,8,14
2018-03-21 10:46:21.497,KIISLA,80,OJKY,9267558,230956000,FI KOK>FI SKV,239680,64,1,111,29,8,14
2018-03-21 10:47:04.075,YMER,90,SDIA,7505346,265066000,ICEBREAKER CH69,704960,80,1,44,65,13,11
2018-03-21 10:47:04.811,YMER,90,SDIA,7505346,265066000,ICEBREAKER CH69,704960,80,1,44,65,13,11
2018-03-21 10:49:04.407,SISU,90,OHMW,7359656,230289000,VHF 13  ICEBREAKING,76352,80,1,35,70,12,12
2018-03-21 10:49:05.360,SISU,90,OHMW,7359656,230289000,VHF 13  ICEBREAKING,76352,80,1,35,70,12,12
2018-03-21 10:50:41.892,AURA,70,OJMS,9395276,230601000,VAASA,236928,43,1,10,92,10,9
2018-03-21 10:50:42.882,AURA,70,OJMS,9395276,230601000,VAASA,236928,43,1,10,92,10,9
2018-03-21 10:52:19.686,KIISLA,80,OJKY,9267558,230956000,FI KOK>FI SKV,239680,64,1,111,29,8,14
2018-03-21 10:52:20.726,KIISLA,80,OJKY,9267558,230956000,FI KOK>FI SKV,239680,64,1,111,29,8,14
2018-03-21 10:53:03.847,YMER,90,SDIA,7505346,265066000,ICEBREAKER CH69,704960,80,1,44,65,13,11
2018-03-21 10:53:04.726,YMER,90,SDIA,7505346,265066000,ICEBREAKER CH69,704960,80,1,44,65,13,11
2018-03-21 10:55:04.795,SISU,90,OHMW,7359656,230289000,VHF 13  ICEBREAKING,76352,80,1,35,70,12,12
2018-03-21 10:55:07.139,SISU,90,OHMW,7359656,230289000,VHF 13  ICEBREAKING,76352,80,1,35,70,12,12
2018-03-21 10:56:40.902,AURA,70,OJMS,9395276,230601000,VAASA,236928,43,1,10,92,10,9
2018-03-21 10:56:43.185,AURA,70,OJMS,9395276,230601000,VAASA,236928,43,1,10,92,10,9
2018-03-21 10:58:18.875,KIISLA,80,OJKY,9267558,230956000,FI KOK>FI SKV,239680,64,1,111,29,8,14
2018-03-21 10:58:20.082,KIISLA,80,OJKY,9267558,230956000,FI KOK>FI SKV,239680,64,1,111,29,8,14
2018-03-21 10:59:03.444,YMER,90,SDIA,7505346,265066000,ICEBREAKER CH69,704960,80,1,44,65,13,11
2018-03-21 10:59:04.392,YMER,90,SDIA,7505346,265066000,ICEBREAKER CH69,704960,80,1,44,65,13,11
2018-03-21 11:01:03.987,SISU,90,OHMW,7359656,230289000,VHF 13  ICEBREAKING,76352,80,1,35,70,12,12
2018-03-21 11:01:04.841,SISU,90,OHMW,7359656,230289000,VHF 13  ICEBREAKING,76352,80,1,35,70,12,12
2018-03-21 11:02:40.798,AURA,70,OJMS,9395276,230601000,VAASA,236928,43,1,10,92,10,9
2018-03-21 11:02:42.095,AURA,70,OJMS,9395276,230601000,VAASA,236928,43,1,10,92,10,9
2018-03-21 11:04:20.544,KIISLA,80,OJKY,9267558,230956000,FI KOK>FI SKV,239680,64,1,111,29,8,14
2018-03-21 11:04:21.649,KIISLA,80,OJKY,9267558,230956000,FI KOK>FI SKV,239680,64,1,111,29,8,14
2018-03-21 11:05:04.685,YMER,90,SDIA,7505346,265066000,ICEBREAKER CH69,704960,80,1,44,65,13,11
2018-03-21 11:05:05.692,YMER,90,SDIA,7505346,265066000,ICEBREAKER CH69,704960,80,1,44,65,13,11
2018-03-21 11:07:07.709,SISU,90,OHMW,7359656,230289000,VHF 13  ICEBREAKING,76352,80,1,35,70,12,12
2018-03-21 11:07:08.993,SISU,90,OHMW,7359656,230289000,VHF 13  ICEBREAKING,76352,80,1,35,70,12,12
2018-03-21 11:08:41.188,AURA,70,OJMS,9395276,230601000,VAASA,236928,43,1,10,92,10,9
2018-03-21 11:08:42.335,AURA,70,OJMS,9395276,230601000,VAASA,236928,43,1,10,92,10,9
2018-03-21 11:10:20.059,KIISLA,80,OJKY,9267558,230956000,FI KOK>FI SKV,239680,64,1,111,29,8,14
2018-03-21 11:10:21.075,KIISLA,80,OJKY,9267558,230956000,FI KOK>FI SKV,239680,64,1,111,29,8,14
2018-03-21 11:11:03.348,YMER,90,SDIA,7505346,265066000,ICEBREAKER CH69,704960,80,1,44,65,13,11
2018-03-21 11:11:04.468,YMER,90,SDIA,7505346,265066000,ICEBREAKER CH69,704960,80,1,44,65,13,11
2018-03-21 11:13:05.923,SISU,90,OHMW,7359656,230289000,VHF 13  ICEBREAKING,76352,80,1,35,70,12,12
2018-03-21 11:13:07.000,SISU,90,OHMW,7359656,230289000,VHF 13  ICEBREAKING,76352,80,1,35,70,12,12
2018-03-21 11:14:41.102,AURA,70,OJMS,9395276,230601000,VAASA,236928,43,1,10,92,10,9
2018-03-21 11:14:42.123,AURA,70,OJMS,9395276,230601000,VAASA,236928,43,1,10,92,10,9
2018-03-21 11:16:19.914,KIISLA,80,OJKY,9267558,230956000,FI KOK>FI SKV,239680,64,1,111,29,8,14
2018-03-21 11:16:22.143,KIISLA,80,OJKY,9267558,230956000,FI KOK>FI SKV,239680,64,1,111,29,8,14
2018-03-21 11:17:05.275,YMER,90,SDIA,7505346,265066000,ICEBREAKER CH69,704960,80,1,44,65,13,11
2018-03-21 11:19:05.373,SISU,90,OHMW,7359656,230289000,VHF 13  ICEBREAKING,76352,80,1,35,70,12,12
2018-03-21 11:19:07.545,SISU,90,OHMW,7359656,230289000,VHF 13  ICEBREAKING,76352,80,1,35,70,12,12
2018-03-21 11:20:40.744,AURA,70,OJMS,9395276,230601000,VAASA,236928,43,1,10,92,10,9
2018-03-21 11:20:42.861,AURA,70,OJMS,9395276,230601000,VAASA,236928,43,1,10,92,10,9
2018-03-21 11:22:21.123,KIISLA,80,OJKY,9267558,230956000,FI KOK>FI SKV,239680,64,1,111,29,8,14
2018-03-21 11:22:21.819,KIISLA,80,OJKY,9267558,230956000,FI KOK>FI SKV,239680,64,1,111,29,8,14
2018-03-21 11:23:03.676,YMER,90,SDIA,7505346,265066000,ICEBREAKER CH69,704960,80,1,44,65,13,11
2018-03-21 11:23:04.599,YMER,90,SDIA,7505346,265066000,ICEBREAKER CH69,704960,80,1,44,65,13,11
2018-03-21 11:25:07.173,SISU,90,OHMW,7359656,230289000,VHF 13  ICEBREAKING,76352,80,1,35,70,12,12
2018-03-21 11:25:08.252,SISU,90,OHMW,7359656,230289000,VHF 13  ICEBREAKING,76352,80,1,35,70,12,12
2018-03-21 11:26:42.048,AURA,70,OJMS,9395276,230601000,VAASA,236928,43,1,10,92,10,9
2018-03-21 11:26:42.930,AURA,70,OJMS,9395276,230601000,VAASA,236928,43,1,10,92,10,9
2018-03-21 11:28:19.902,KIISLA,80,OJKY,9267558,230956000,FI KOK>FI SKV,239680,64,1,111,29,8,14
2018-03-21 11:28:22.236,KIISLA,80,OJKY,9267558,230956000,FI KOK>FI SKV,239680,64,1,111,29,8,14
2018-03-21 11:29:04.147,YMER,90,SDIA,7505346,265066000,ICEBREAKER CH69,704960,80,1,44,65,13,11
2018-03-21 11:29:05.275,YMER,90,SDIA,7505346,265066000,ICEBREAKER CH69,704960,80,1,44,65,13,11
2018-03-21 11:31:07.411,SISU,90,OHMW,7359656,230289000,VHF 13  ICEBREAKING,76352,80,1,35,70,12,12
2018-03-21 11:31:08.476,SISU,90,OHMW,7359656,230289000,VHF 13  ICEBREAKING,76352,80,1,35,70,12,12
2018-03-21 11:32:40.728,AURA,70,OJMS,9395276,230601000,VAASA,236928,43,1,10,92,10,9
2018-03-21 11:32:42.868,AURA,70,OJMS,9395276,230601000,VAASA,236928,43,1,10,92,10,9
2018-03-21 11:34:20.950,KIISLA,80,OJKY,9267558,230956000,FI KOK>FI SKV,239680,64,1,111,29,8,14
2018-03-21 11:34:21.874,KIISLA,80,OJKY,9267558,230956000,FI KOK>FI SKV,239680,64,1,111,29,8,14
2018-03-21 11:35:04.979,YMER,90,SDIA,7505346,265066000,ICEBREAKER CH69,704960,80,1,44,65,13,11
2018-03-21 11:35:05.853,YMER,90,SDIA,7505346,265066000,ICEBREAKER CH69,704960,80,1,44,65,13,11
2018-03-21 11:37:07.364,SISU,90,OHMW,7359656,230289000,VHF 13  ICEBREAKING,76352,80,1,35,70,12,12
2018-03-21 11:37:09.942,SISU,90,OHMW,7359656,230289000,VHF 13  ICEBREAKING,76352,80,1,35,70,12,12
2018-03-21 11:40:19.931,KIISLA,80,OJKY,9267558,230956000,FI KOK>FI SKV,239680,64,1,111,29,8,14
2018-03-21 11:40:21.926,KIISLA,80,OJKY,9267558,230956000,FI KOK>FI SKV,239680,64,1,111,29,8,14
2018-03-21 11:41:04.945,YMER,90,SDIA,7505346,265066000,ICEBREAKER CH69,704960,80,1,44,65,13,11
2018-03-21 11:41:07.035,YMER,90,SDIA,7505346,265066000,ICEBREAKER CH69,704960,80,1,44,65,13,11
2018-03-21 11:43:07.755,SISU,90,OHMW,7359656,230289000,VHF 13  ICEBREAKING,76352,80,1,35,70,12,12
2018-03-21 11:43:08.758,SISU,90,OHMW,7359656,230289000,VHF 13  ICEBREAKING,76352,80,1,35,70,12,12
2018-03-21 11:44:41.603,AURA,70,OJMS,9395276,230601000,VAASA,236928,43,1,10,92,10,9
2018-03-21 11:44:42.778,AURA,70,OJMS,9395276,230601000,VAASA,236928,43,1,10,92,10,9
2018-03-21 11:46:20.544,KIISLA,80,OJKY,9267558,230956000,FI KOK>FI SKV,239680,64,1,111,29,8,14
2018-03-21 11:46:22.618,KIISLA,80,OJKY,9267558,230956000,FI KOK>FI SKV,239680,64,1,111,29,8,14
2018-03-21 11:47:07.109,YMER,90,SDIA,7505346,265066000,ICEBREAKER CH69,704960,80,1,44,65,13,11
2018-03-21 11:47:08.153,YMER,90,SDIA,7505346,265066000,ICEBREAKER CH69,704960,80,1,44,65,13,11
2018-03-21 11:49:09.028,SISU,90,OHMW,7359656,230289000,VHF 13  ICEBREAKING,76352,80,1,35,70,12,12
2018-03-21 11:49:10.157,SISU,90,OHMW,7359656,230289000,VHF 13  ICEBREAKING,76352,80,1,35,70,12,12
2018-03-21 11:50:42.958,AURA,70,OJMS,9395276,230601000,VAASA,236928,43,1,10,92,10,9
2018-03-21 11:50:43.924,AURA,70,OJMS,9395276,230601000,VAASA,236928,43,1,10,92,10,9
2018-03-21 11:52:20.902,KIISLA,80,OJKY,9267558,230956000,FI KOK>FI SKV,239680,64,1,111,29,8,14
2018-03-21 11:52:21.687,KIISLA,80,OJKY,9267558,230956000,FI KOK>FI SKV,239680,64,1,111,29,8,14
2018-03-21 11:53:05.278,YMER,90,SDIA,7505346,265066000,ICEBREAKER CH69,704960,80,1,44,65,13,11
2018-03-21 11:53:06.022,YMER,90,SDIA,7505346,265066000,ICEBREAKER CH69,704960,80,1,44,65,13,11
2018-03-21 11:55:09.166,SISU,90,OHMW,7359656,230289000,VHF 13  ICEBREAKING,76352,80,1,35,70,12,12
2018-03-21 11:55:10.312,SISU,90,OHMW,7359656,230289000,VHF 13  ICEBREAKING,76352,80,1,35,70,12,12
2018-03-21 11:56:43.005,AURA,70,OJMS,9395276,230601000,VAASA,236928,43,1,10,92,10,9
2018-03-21 11:56:43.906,AURA,70,OJMS,9395276,230601000,VAASA,236928,43,1,10,92,10,9
2018-03-21 11:58:21.993,KIISLA,80,OJKY,9267558,230956000,FI KOK>FI SKV,239680,64,1,111,29,8,14
2018-03-21 11:58:22.940,KIISLA,80,OJKY,9267558,230956000,FI KOK>FI SKV,239680,64,1,111,29,8,14
2018-03-21 11:59:06.662,YMER,90,SDIA,7505346,265066000,ICEBREAKER CH69,704960,80,1,44,65,13,11
2018-03-21 11:59:07.720,YMER,90,SDIA,7505346,265066000,ICEBREAKER CH69,704960,80,1,44,65,13,11
2018-03-21 12:01:09.712,SISU,90,OHMW,7359656,230289000,VHF 13  ICEBREAKING,76352,80,1,35,70,12,12
2018-03-21 12:01:10.660,SISU,90,OHMW,7359656,230289000,VHF 13  ICEBREAKING,76352,80,1,35,70,12,12
2018-03-21 12:02:41.019,AURA,70,OJMS,9395276,230601000,VAASA,236928,43,1,10,92,10,9
2018-03-21 12:02:43.175,AURA,70,OJMS,9395276,230601000,VAASA,236928,43,1,10,92,10,9
2018-03-21 12:04:21.186,KIISLA,80,OJKY,9267558,230956000,FI KOK>FI SKV,239680,64,1,111,29,8,14
2018-03-21 12:04:21.914,KIISLA,80,OJKY,9267558,230956000,FI KOK>FI SKV,239680,64,1,111,29,8,14
2018-03-21 12:05:08.068,YMER,90,SDIA,7505346,265066000,ICEBREAKER CH69,704960,80,1,44,65,13,11
2018-03-21 12:05:08.831,YMER,90,SDIA,7505346,265066000,ICEBREAKER CH69,704960,80,1,44,65,13,11
2018-03-21 12:07:08.318,SISU,90,OHMW,7359656,230289000,VHF 13  ICEBREAKING,76352,80,1,35,70,12,12
2018-03-21 12:07:09.100,SISU,90,OHMW,7359656,230289000,VHF 13  ICEBREAKING,76352,80,1,35,70,12,12
2018-03-21 12:08:42.547,AURA,70,OJMS,9395276,230601000,VAASA,236928,43,1,10,92,10,9
2018-03-21 12:08:43.071,AURA,70,OJMS,9395276,230601000,VAASA,236928,43,1,10,92,10,9
2018-03-21 12:10:20.907,KIISLA,80,OJKY,9267558,230956000,FI KOK>FI SKV,239680,64,1,111,29,8,14
2018-03-21 12:10:21.715,KIISLA,80,OJKY,9267558,230956000,FI KOK>FI SKV,239680,64,1,111,29,8,14
2018-03-21 12:11:08.389,YMER,90,SDIA,7505346,265066000,ICEBREAKER CH69,704960,80,1,44,65,13,11
2018-03-21 12:11:09.447,YMER,90,SDIA,7505346,265066000,ICEBREAKER CH69,704960,80,1,44,65,13,11
2018-03-21 12:13:10.205,SISU,90,OHMW,7359656,230289000,VHF 13  ICEBREAKING,76352,80,1,35,70,12,12
2018-03-21 12:13:12.398,SISU,90,OHMW,7359656,230289000,VHF 13  ICEBREAKING,76352,80,1,35,70,12,12
2018-03-21 12:14:42.094,AURA,70,OJMS,9395276,230601000,VAASA,236928,43,1,10,92,10,9
2018-03-21 12:14:42.818,AURA,70,OJMS,9395276,230601000,VAASA,236928,43,1,10,92,10,9
2018-03-21 12:16:21.216,KIISLA,80,OJKY,9267558,230956000,FI KOK>FI SKV,239680,64,1,111,29,8,14
2018-03-21 12:16:23.388,KIISLA,80,OJKY,9267558,230956000,FI KOK>FI SKV,239680,64,1,111,29,8,14
2018-03-21 12:17:07.313,YMER,90,SDIA,7505346,265066000,ICEBREAKER CH69,704960,80,1,44,65,13,11
2018-03-21 12:17:08.057,YMER,90,SDIA,7505346,265066000,ICEBREAKER CH69,704960,80,1,44,65,13,11
2018-03-21 12:19:09.476,SISU,90,OHMW,7359656,230289000,VHF 13  ICEBREAKING,76352,80,1,35,70,12,12
2018-03-21 12:19:11.806,SISU,90,OHMW,7359656,230289000,VHF 13  ICEBREAKING,76352,80,1,35,70,12,12
2018-03-21 12:20:40.922,AURA,70,OJMS,9395276,230601000,VAASA,236928,43,1,10,92,10,9
2018-03-21 12:20:41.859,AURA,70,OJMS,9395276,230601000,VAASA,236928,43,1,10,92,10,9
2018-03-21 12:22:20.919,KIISLA,80,OJKY,9267558,230956000,FI KOK>FI SKV,239680,64,1,111,29,8,14
2018-03-21 12:22:21.702,KIISLA,80,OJKY,9267558,230956000,FI KOK>FI SKV,239680,64,1,111,29,8,14
2018-03-21 12:23:06.075,YMER,90,SDIA,7505346,265066000,ICEBREAKER CH69,704960,80,1,44,65,13,11
2018-03-21 12:23:07.051,YMER,90,SDIA,7505346,265066000,ICEBREAKER CH69,704960,80,1,44,65,13,11
2018-03-21 12:25:10.758,SISU,90,OHMW,7359656,230289000,VHF 13  ICEBREAKING,76352,80,1,35,70,12,12
2018-03-21 12:25:13.095,SISU,90,OHMW,7359656,230289000,VHF 13  ICEBREAKING,76352,80,1,35,70,12,12
2018-03-21 12:26:41.353,AURA,70,OJMS,9395276,230601000,VAASA,236928,43,1,10,92,10,9
2018-03-21 12:26:41.861,AURA,70,OJMS,9395276,230601000,VAASA,236928,43,1,10,92,10,9
2018-03-21 12:28:21.609,KIISLA,80,OJKY,9267558,230956000,FI KOK>FI SKV,239680,64,1,111,29,8,14
2018-03-21 12:28:22.326,KIISLA,80,OJKY,9267558,230956000,FI KOK>FI SKV,239680,64,1,111,29,8,14
2018-03-21 12:29:07.290,YMER,90,SDIA,7505346,265066000,ICEBREAKER CH69,704960,80,1,44,65,13,11
2018-03-21 12:29:09.759,YMER,90,SDIA,7505346,265066000,ICEBREAKER CH69,704960,80,1,44,65,13,11
2018-03-21 12:31:12.109,SISU,90,OHMW,7359656,230289000,VHF 13  ICEBREAKING,76352,80,1,35,70,12,12
2018-03-21 12:31:14.189,SISU,90,OHMW,7359656,230289000,VHF 13  ICEBREAKING,76352,80,1,35,70,12,12
2018-03-21 12:32:41.150,AURA,70,OJMS,9395276,230601000,VAASA,236928,43,1,10,92,10,9
2018-03-21 12:32:42.031,AURA,70,OJMS,9395276,230601000,VAASA,236928,43,1,10,92,10,9
2018-03-21 12:34:21.686,KIISLA,80,OJKY,9267558,230956000,FI KOK>FI SKV,239680,64,1,111,29,8,14
2018-03-21 12:34:23.993,KIISLA,80,OJKY,9267558,230956000,FI KOK>FI SKV,239680,64,1,111,29,8,14
2018-03-21 12:35:09.495,YMER,90,SDIA,7505346,265066000,ICEBREAKER CH69,704960,80,1,44,65,13,11
2018-03-21 12:35:10.107,YMER,90,SDIA,7505346,265066000,ICEBREAKER CH69,704960,80,1,44,65,13,11
2018-03-21 12:37:12.633,SISU,90,OHMW,7359656,230289000,VHF 13  ICEBREAKING,76352,80,1,35,70,12,12
2018-03-21 12:37:14.718,SISU,90,OHMW,7359656,230289000,VHF 13  ICEBREAKING,76352,80,1,35,70,12,12
2018-03-21 12:38:42.494,AURA,70,OJMS,9395276,230601000,VAASA,236928,43,1,10,92,10,9
2018-03-21 12:38:43.213,AURA,70,OJMS,9395276,230601000,VAASA,236928,43,1,10,92,10,9
2018-03-21 12:40:23.721,KIISLA,80,OJKY,9267558,230956000,FI KOK>FI SKV,239680,64,1,111,29,8,14
2018-03-21 12:40:24.346,KIISLA,80,OJKY,9267558,230956000,FI KOK>FI SKV,239680,64,1,111,29,8,14
2018-03-21 12:41:08.861,YMER,90,SDIA,7505346,265066000,ICEBREAKER CH69,704960,80,1,44,65,13,11
2018-03-21 12:41:09.655,YMER,90,SDIA,7505346,265066000,ICEBREAKER CH69,704960,80,1,44,65,13,11
2018-03-21 12:43:13.288,SISU,90,OHMW,7359656,230289000,VHF 13  ICEBREAKING,76352,80,1,35,70,12,12
2018-03-21 12:43:13.784,SISU,90,OHMW,7359656,230289000,VHF 13  ICEBREAKING,76352,80,1,35,70,12,12
2018-03-21 12:44:41.118,AURA,70,OJMS,9395276,230601000,VAASA,236928,43,1,10,92,10,9
2018-03-21 12:44:43.488,AURA,70,OJMS,9395276,230601000,VAASA,236928,43,1,10,92,10,9
2018-03-21 12:46:22.825,KIISLA,80,OJKY,9267558,230956000,FI KOK>FI SKV,239680,64,1,111,29,8,14
2018-03-21 12:46:23.718,KIISLA,80,OJKY,9267558,230956000,FI KOK>FI SKV,239680,64,1,111,29,8,14
2018-03-21 12:47:07.195,YMER,90,SDIA,7505346,265066000,ICEBREAKER CH69,704960,80,1,44,65,13,11
2018-03-21 12:47:08.060,YMER,90,SDIA,7505346,265066000,ICEBREAKER CH69,704960,80,1,44,65,13,11
2018-03-21 12:49:14.799,SISU,90,OHMW,7359656,230289000,VHF 13  ICEBREAKING,76352,80,1,35,70,12,12
2018-03-21 12:49:15.423,SISU,90,OHMW,7359656,230289000,VHF 13  ICEBREAKING,76352,80,1,35,70,12,12
2018-03-21 12:50:41.487,AURA,70,OJMS,9395276,230601000,VAASA,236928,43,1,10,92,10,9
2018-03-21 12:50:42.181,AURA,70,OJMS,9395276,230601000,VAASA,236928,43,1,10,92,10,9
2018-03-21 12:52:22.662,KIISLA,80,OJKY,9267558,230956000,FI KOK>FI SKV,239680,64,1,111,29,8,14
2018-03-21 12:52:23.438,KIISLA,80,OJKY,9267558,230956000,FI KOK>FI SKV,239680,64,1,111,29,8,14
2018-03-21 12:53:09.553,YMER,90,SDIA,7505346,265066000,ICEBREAKER CH69,704960,80,1,44,65,13,11
2018-03-21 12:53:10.307,YMER,90,SDIA,7505346,265066000,ICEBREAKER CH69,704960,80,1,44,65,13,11
2018-03-21 12:55:13.930,SISU,90,OHMW,7359656,230289000,VHF 13  ICEBREAKING,76352,80,1,35,70,12,12
2018-03-21 12:55:15.915,SISU,90,OHMW,7359656,230289000,VHF 13  ICEBREAKING,76352,80,1,35,70,12,12
2018-03-21 12:56:41.576,AURA,70,OJMS,9395276,230601000,VAASA,236928,43,1,10,92,10,9
2018-03-21 12:56:43.824,AURA,70,OJMS,9395276,230601000,VAASA,236928,43,1,10,92,10,9
2018-03-21 12:58:23.987,KIISLA,80,OJKY,9267558,230956000,FI KOK>FI SKV,239680,64,1,111,29,8,14
2018-03-21 12:58:24.737,KIISLA,80,OJKY,9267558,230956000,FI KOK>FI SKV,239680,64,1,111,29,8,14
2018-03-21 12:59:08.198,YMER,90,SDIA,7505346,265066000,ICEBREAKER CH69,704960,80,1,44,65,13,11
2018-03-21 12:59:09.117,YMER,90,SDIA,7505346,265066000,ICEBREAKER CH69,704960,80,1,44,65,13,11
2018-03-21 13:01:13.936,SISU,90,OHMW,7359656,230289000,VHF 13  ICEBREAKING,76352,80,1,35,70,12,12
2018-03-21 13:01:14.499,SISU,90,OHMW,7359656,230289000,VHF 13  ICEBREAKING,76352,80,1,35,70,12,12
2018-03-21 13:02:41.750,AURA,70,OJMS,9395276,230601000,VAASA,236928,43,1,10,92,10,9
2018-03-21 13:02:42.565,AURA,70,OJMS,9395276,230601000,VAASA,236928,43,1,10,92,10,9
2018-03-21 13:04:22.181,KIISLA,80,OJKY,9267558,230956000,FI KOK>FI SKV,239680,64,1,111,29,8,14
2018-03-21 13:04:24.128,KIISLA,80,OJKY,9267558,230956000,FI KOK>FI SKV,239680,64,1,111,29,8,14
2018-03-21 13:05:07.601,YMER,90,SDIA,7505346,265066000,ICEBREAKER CH69,704960,80,1,44,65,13,11
2018-03-21 13:05:10.337,YMER,90,SDIA,7505346,265066000,ICEBREAKER CH69,704960,80,1,44,65,13,11
2018-03-21 13:07:14.311,SISU,90,OHMW,7359656,230289000,VHF 13  ICEBREAKING,76352,80,1,35,70,12,12
2018-03-21 13:07:14.893,SISU,90,OHMW,7359656,230289000,VHF 13  ICEBREAKING,76352,80,1,35,70,12,12
2018-03-21 13:08:42.429,AURA,70,OJMS,9395276,230601000,VAASA,236928,43,1,10,92,10,9
2018-03-21 13:08:43.019,AURA,70,OJMS,9395276,230601000,VAASA,236928,43,1,10,92,10,9
2018-03-21 13:10:24.696,KIISLA,80,OJKY,9267558,230956000,FI KOK>FI SKV,239680,64,1,111,29,8,14
2018-03-21 13:10:25.284,KIISLA,80,OJKY,9267558,230956000,FI KOK>FI SKV,239680,64,1,111,29,8,14
2018-03-21 13:11:08.671,YMER,90,SDIA,7505346,265066000,ICEBREAKER CH69,704960,80,1,44,65,13,11
2018-03-21 13:11:09.490,YMER,90,SDIA,7505346,265066000,ICEBREAKER CH69,704960,80,1,44,65,13,11
2018-03-21 13:13:14.415,SISU,90,OHMW,7359656,230289000,VHF 13  ICEBREAKING,76352,80,1,35,70,12,12
2018-03-21 13:13:16.586,SISU,90,OHMW,7359656,230289000,VHF 13  ICEBREAKING,76352,80,1,35,70,12,12
2018-03-21 13:14:41.423,AURA,70,OJMS,9395276,230601000,VAASA,236928,43,1,10,92,10,9
2018-03-21 13:14:43.720,AURA,70,OJMS,9395276,230601000,VAASA,236928,43,1,10,92,10,9
2018-03-21 13:16:24.632,KIISLA,80,OJKY,9267558,230956000,FI KOK>FI SKV,239680,64,1,111,29,8,14
2018-03-21 13:16:25.139,KIISLA,80,OJKY,9267558,230956000,FI KOK>FI SKV,239680,64,1,111,29,8,14
2018-03-21 13:17:08.477,YMER,90,SDIA,7505346,265066000,ICEBREAKER CH69,704960,80,1,44,65,13,11
2018-03-21 13:17:09.130,YMER,90,SDIA,7505346,265066000,ICEBREAKER CH69,704960,80,1,44,65,13,11
2018-03-21 13:19:14.638,SISU,90,OHMW,7359656,230289000,VHF 13  ICEBREAKING,76352,80,1,35,70,12,12
2018-03-21 13:19:15.135,SISU,90,OHMW,7359656,230289000,VHF 13  ICEBREAKING,76352,80,1,35,70,12,12
2018-03-21 13:20:41.160,AURA,70,OJMS,9395276,230601000,VAASA,236928,43,1,10,92,10,9
